Depth,Density
1007.21,2.64
1007.36,2.63
1007.52,2.6
1007.67,2.58
1007.82,2.58
1007.97,2.59
1008.13,2.6
1008.28,2.61
1008.43,2.62
1008.58,2.62
1008.74,2.62
1008.89,2.61
1009.04,2.59
1009.19,2.59
1009.35,2.6
1009.5,2.61
1009.65,2.61
1009.8,2.6
1009.95,2.58
1010.11,2.57
1010.26,2.57
1010.41,2.58
1010.56,2.6
1010.72,2.59
1010.87,2.56
1011.02,2.53
1011.17,2.5
1011.33,2.49
1011.48,2.51
1011.63,2.56
1011.78,2.6
1011.94,2.62
1012.09,2.62
1012.24,2.61
1012.39,2.62
1012.55,2.65
1012.7,2.68
1012.85,2.69
1013,2.69
1013.16,2.69
1013.31,2.7
1013.46,2.71
1013.61,2.71
1013.76,2.7
1013.92,2.7
1014.07,2.69
1014.22,2.68
1014.37,2.67
1014.53,2.65
1014.68,2.63
1014.83,2.61
1014.98,2.61
1015.14,2.62
1015.29,2.64
1015.44,2.65
1015.59,2.66
1015.75,2.66
1015.9,2.65
1016.05,2.64
1016.2,2.63
1016.36,2.63
1016.51,2.62
1016.66,2.61
1016.81,2.59
1016.97,2.58
1017.12,2.57
1017.27,2.55
1017.42,2.54
1017.57,2.52
1017.73,2.52
1017.88,2.53
1018.03,2.57
1018.18,2.62
1018.34,2.69
1018.49,2.73
1018.64,2.74
1018.79,2.72
1018.95,2.68
1019.1,2.64
1019.25,2.6
1019.4,2.56
1019.56,2.53
1019.71,2.5
1019.86,2.47
1020.01,2.46
1020.17,2.46
1020.32,2.47
1020.47,2.5
1020.62,2.53
1020.78,2.55
1020.93,2.56
1021.08,2.57
1021.23,2.59
1021.38,2.62
1021.54,2.66
1021.69,2.69
1021.84,2.7
1021.99,2.68
1022.15,2.64
1022.3,2.59
1022.45,2.55
1022.6,2.51
1022.76,2.48
1022.91,2.46
1023.06,2.44
1023.21,2.45
1023.37,2.47
1023.52,2.51
1023.67,2.54
1023.82,2.55
1023.98,2.55
1024.13,2.55
1024.28,2.55
1024.43,2.57
1024.59,2.6
1024.74,2.62
1024.89,2.63
1025.04,2.62
1025.19,2.61
1025.35,2.61
1025.5,2.62
1025.65,2.63
1025.8,2.64
1025.96,2.64
1026.11,2.64
1026.26,2.62
1026.41,2.61
1026.57,2.6
1026.72,2.6
1026.87,2.6
1027.02,2.59
1027.18,2.57
1027.33,2.54
1027.48,2.53
1027.63,2.53
1027.79,2.54
1027.94,2.56
1028.09,2.57
1028.24,2.59
1028.4,2.6
1028.55,2.58
1028.7,2.54
1028.85,2.5
1029,2.48
1029.16,2.48
1029.31,2.51
1029.46,2.55
1029.61,2.61
1029.77,2.66
1029.92,2.7
1030.07,2.71
1030.22,2.69
1030.38,2.67
1030.53,2.66
1030.68,2.65
1030.83,2.65
1030.99,2.65
1031.14,2.66
1031.29,2.68
1031.44,2.68
1031.6,2.67
1031.75,2.66
1031.9,2.64
1032.05,2.63
1032.21,2.61
1032.36,2.59
1032.51,2.58
1032.66,2.59
1032.81,2.6
1032.97,2.59
1033.12,2.56
1033.27,2.53
1033.42,2.53
1033.58,2.56
1033.73,2.6
1033.88,2.65
1034.03,2.68
1034.19,2.69
1034.34,2.7
1034.49,2.72
1034.64,2.73
1034.8,2.73
1034.95,2.73
1035.1,2.72
1035.25,2.7
1035.41,2.68
1035.56,2.66
1035.71,2.63
1035.86,2.62
1036.02,2.6
1036.17,2.59
1036.32,2.58
1036.47,2.57
1036.62,2.56
1036.78,2.56
1036.93,2.56
1037.08,2.57
1037.23,2.57
1037.39,2.58
1037.54,2.61
1037.69,2.64
1037.84,2.67
1038,2.71
1038.15,2.74
1038.3,2.74
1038.45,2.72
1038.61,2.68
1038.76,2.64
1038.91,2.62
1039.06,2.6
1039.22,2.6
1039.37,2.62
1039.52,2.63
1039.67,2.64
1039.83,2.65
1039.98,2.67
1040.13,2.69
1040.28,2.72
1040.43,2.74
1040.59,2.75
1040.74,2.76
1040.89,2.76
1041.04,2.76
1041.2,2.75
1041.35,2.72
1041.5,2.7
1041.65,2.69
1041.81,2.68
1041.96,2.68
1042.11,2.68
1042.26,2.67
1042.42,2.66
1042.57,2.66
1042.72,2.66
1042.87,2.68
1043.03,2.69
1043.18,2.71
1043.33,2.72
1043.48,2.72
1043.64,2.73
1043.79,2.74
1043.94,2.74
1044.09,2.74
1044.24,2.74
1044.4,2.74
1044.55,2.74
1044.7,2.73
1044.85,2.73
1045.01,2.72
1045.16,2.72
1045.31,2.71
1045.46,2.72
1045.62,2.73
1045.77,2.74
1045.92,2.73
1046.07,2.71
1046.23,2.68
1046.38,2.65
1046.53,2.62
1046.68,2.61
1046.84,2.6
1046.99,2.59
1047.14,2.58
1047.29,2.57
1047.45,2.57
1047.6,2.57
1047.75,2.56
1047.9,2.48
1048.05,2.23
1048.21,1.9
1048.36,1.71
1048.51,1.67
1048.66,1.7
1048.82,1.78
1048.97,1.91
1049.12,1.99
1049.27,2.06
1049.43,2.19
1049.58,2.33
1049.73,2.42
1049.88,2.48
1050.04,2.5
1050.19,2.54
1050.34,2.61
1050.49,2.67
1050.65,2.72
1050.8,2.74
1050.95,2.75
1051.1,2.77
1051.26,2.78
1051.41,2.79
1051.56,2.77
1051.71,2.75
1051.86,2.72
1052.02,2.7
1052.17,2.69
1052.32,2.7
1052.47,2.69
1052.63,2.66
1052.78,2.58
1052.93,2.48
1053.08,2.4
1053.24,2.34
1053.39,2.25
1053.54,2.1
1053.69,1.95
1053.85,1.88
1054,1.88
1054.15,1.89
1054.3,1.84
1054.46,1.72
1054.61,1.6
1054.76,1.6
1054.91,1.6
1055.07,1.6
1055.22,1.66
1055.37,1.71
1055.52,1.77
1055.67,1.85
1055.83,1.91
1055.98,1.94
1056.13,1.91
1056.28,1.85
1056.44,1.8
1056.59,1.79
1056.74,1.81
1056.89,1.86
1057.05,1.95
1057.2,2.07
1057.35,2.25
1057.5,2.44
1057.66,2.57
1057.81,2.64
1057.96,2.66
1058.11,2.66
1058.27,2.65
1058.42,2.64
1058.57,2.63
1058.72,2.61
1058.88,2.6
1059.03,2.59
1059.18,2.56
1059.33,2.5
1059.48,2.39
1059.64,2.27
1059.79,2.18
1059.94,2.12
1060.09,2.04
1060.25,1.95
1060.4,1.88
1060.55,1.85
1060.7,1.88
1060.86,1.96
1061.01,2.1
1061.16,2.29
1061.31,2.48
1061.47,2.61
1061.62,2.67
1061.77,2.71
1061.92,2.73
1062.08,2.73
1062.23,2.71
1062.38,2.7
1062.53,2.69
1062.69,2.67
1062.84,2.66
1062.99,2.67
1063.14,2.68
1063.29,2.71
1063.45,2.73
1063.6,2.74
1063.75,2.75
1063.9,2.75
1064.06,2.76
1064.21,2.78
1064.36,2.79
1064.51,2.79
1064.67,2.79
1064.82,2.77
1064.97,2.75
1065.12,2.74
1065.28,2.73
1065.43,2.73
1065.58,2.73
1065.73,2.72
1065.89,2.71
1066.04,2.67
1066.19,2.6
1066.34,2.48
1066.5,2.34
1066.65,2.23
1066.8,2.12
1066.95,2.02
1067.1,1.96
1067.26,1.93
1067.41,1.93
1067.56,1.95
1067.71,2
1067.87,2.06
1068.02,2.16
1068.17,2.29
1068.32,2.43
1068.48,2.52
1068.63,2.53
1068.78,2.51
1068.93,2.46
1069.09,2.41
1069.24,2.37
1069.39,2.35
1069.54,2.35
1069.7,2.36
1069.85,2.38
1070,2.39
1070.15,2.4
1070.31,2.42
1070.46,2.44
1070.61,2.46
1070.76,2.48
1070.91,2.47
1071.07,2.43
1071.22,2.36
1071.37,2.28
1071.52,2.16
1071.68,2.06
1071.83,2.03
1071.98,2.04
1072.13,2.12
1072.29,2.32
1072.44,2.5
1072.59,2.57
1072.74,2.55
1072.9,2.49
1073.05,2.41
1073.2,2.32
1073.35,2.21
1073.51,2.15
1073.66,2.16
1073.81,2.22
1073.96,2.29
1074.12,2.35
1074.27,2.4
1074.42,2.48
1074.57,2.6
1074.72,2.71
1074.88,2.75
1075.03,2.74
1075.18,2.73
1075.33,2.73
1075.49,2.74
1075.64,2.76
1075.79,2.76
1075.94,2.76
1076.1,2.76
1076.25,2.76
1076.4,2.73
1076.55,2.65
1076.71,2.56
1076.86,2.49
1077.01,2.47
1077.16,2.47
1077.32,2.43
1077.47,2.37
1077.62,2.31
1077.77,2.27
1077.93,2.28
1078.08,2.31
1078.23,2.33
1078.38,2.33
1078.53,2.34
1078.69,2.37
1078.84,2.43
1078.99,2.48
1079.14,2.51
1079.3,2.52
1079.45,2.49
1079.6,2.43
1079.75,2.39
1079.91,2.37
1080.06,2.39
1080.21,2.45
1080.36,2.52
1080.52,2.57
1080.67,2.6
1080.82,2.62
1080.97,2.63
1081.13,2.66
1081.28,2.7
1081.43,2.7
1081.58,2.57
1081.74,2.31
1081.89,2.06
1082.04,1.85
1082.19,1.69
1082.34,1.6
1082.5,1.6
1082.65,1.6
1082.8,1.63
1082.95,1.72
1083.11,1.76
1083.26,1.77
1083.41,1.75
1083.56,1.74
1083.72,1.74
1083.87,1.76
1084.02,1.84
1084.17,1.93
1084.33,1.97
1084.48,1.96
1084.63,1.93
1084.78,1.89
1084.94,1.85
1085.09,1.79
1085.24,1.74
1085.39,1.72
1085.55,1.74
1085.7,1.79
1085.85,1.88
1086,2
1086.15,2.15
1086.31,2.31
1086.46,2.42
1086.61,2.45
1086.76,2.46
1086.92,2.47
1087.07,2.49
1087.22,2.51
1087.37,2.54
1087.53,2.56
1087.68,2.57
1087.83,2.56
1087.98,2.52
1088.14,2.46
1088.29,2.38
1088.44,2.31
1088.59,2.28
1088.75,2.26
1088.9,2.29
1089.05,2.38
1089.2,2.49
1089.36,2.62
1089.51,2.72
1089.66,2.75
1089.81,2.75
1089.96,2.7
1090.12,2.56
1090.27,2.43
1090.42,2.37
1090.57,2.37
1090.73,2.41
1090.88,2.45
1091.03,2.44
1091.18,2.41
1091.34,2.4
1091.49,2.44
1091.64,2.49
1091.79,2.54
1091.95,2.57
1092.1,2.59
1092.25,2.6
1092.4,2.59
1092.56,2.58
1092.71,2.54
1092.86,2.44
1093.01,2.21
1093.17,1.89
1093.32,1.62
1093.47,1.6
1093.62,1.6
1093.77,1.6
1093.93,1.6
1094.08,1.6
1094.23,1.6
1094.38,1.6
1094.54,1.6
1094.69,1.61
1094.84,1.76
1094.99,1.94
1095.15,2.09
1095.3,2.2
1095.45,2.24
1095.6,2.27
1095.76,2.31
1095.91,2.37
1096.06,2.45
1096.21,2.52
1096.37,2.54
1096.52,2.52
1096.67,2.51
1096.82,2.5
1096.98,2.51
1097.13,2.52
1097.28,2.54
1097.43,2.56
1097.58,2.57
1097.74,2.57
1097.89,2.56
1098.04,2.55
1098.19,2.54
1098.35,2.52
1098.5,2.48
1098.65,2.44
1098.8,2.4
1098.96,2.41
1099.11,2.45
1099.26,2.49
1099.41,2.53
1099.57,2.56
1099.72,2.57
1099.87,2.59
1100.02,2.6
1100.18,2.62
1100.33,2.63
1100.48,2.65
1100.63,2.68
1100.79,2.71
1100.94,2.74
1101.09,2.75
1101.24,2.75
1101.39,2.75
1101.55,2.74
1101.7,2.74
1101.85,2.73
1102,2.73
1102.16,2.72
1102.31,2.72
1102.46,2.72
1102.61,2.73
1102.77,2.72
1102.92,2.67
1103.07,2.61
1103.22,2.55
1103.38,2.52
1103.53,2.52
1103.68,2.55
1103.83,2.61
1103.99,2.68
1104.14,2.72
1104.29,2.74
1104.44,2.74
1104.6,2.73
1104.75,2.73
1104.9,2.73
1105.05,2.74
1105.2,2.73
1105.36,2.71
1105.51,2.67
1105.66,2.64
1105.81,2.62
1105.97,2.62
1106.12,2.64
1106.27,2.67
1106.42,2.69
1106.58,2.68
1106.73,2.64
1106.88,2.59
1107.03,2.57
1107.19,2.59
1107.34,2.65
1107.49,2.72
1107.64,2.76
1107.8,2.75
1107.95,2.73
1108.1,2.71
1108.25,2.7
1108.41,2.7
1108.56,2.69
1108.71,2.68
1108.86,2.66
1109.01,2.65
1109.17,2.64
1109.32,2.64
1109.47,2.63
1109.62,2.64
1109.78,2.65
1109.93,2.66
1110.08,2.68
1110.23,2.69
1110.39,2.69
1110.54,2.69
1110.69,2.69
1110.84,2.69
1111,2.69
1111.15,2.69
1111.3,2.71
1111.45,2.72
1111.61,2.75
1111.76,2.77
1111.91,2.78
1112.06,2.78
1112.22,2.77
1112.37,2.75
1112.52,2.72
1112.67,2.69
1112.82,2.66
1112.98,2.65
1113.13,2.65
1113.28,2.66
1113.43,2.68
1113.59,2.7
1113.74,2.71
1113.89,2.73
1114.04,2.74
1114.2,2.74
1114.35,2.74
1114.5,2.73
1114.65,2.71
1114.81,2.68
1114.96,2.65
1115.11,2.61
1115.26,2.57
1115.42,2.54
1115.57,2.55
1115.72,2.6
1115.87,2.66
1116.03,2.71
1116.18,2.73
1116.33,2.73
1116.48,2.72
1116.63,2.71
1116.79,2.72
1116.94,2.73
1117.09,2.73
1117.24,2.74
1117.4,2.74
1117.55,2.75
1117.7,2.76
1117.85,2.77
1118.01,2.77
1118.16,2.76
1118.31,2.75
1118.46,2.73
1118.62,2.7
1118.77,2.67
1118.92,2.62
1119.07,2.58
1119.23,2.55
1119.38,2.54
1119.53,2.59
1119.68,2.66
1119.84,2.7
1119.99,2.74
1120.14,2.76
1120.29,2.75
1120.44,2.74
1120.6,2.73
1120.75,2.72
1120.9,2.71
1121.05,2.71
1121.21,2.7
1121.36,2.61
1121.51,2.47
1121.66,2.35
1121.82,2.29
1121.97,2.23
1122.12,2.15
1122.27,2.07
1122.43,2.05
1122.58,2.09
1122.73,2.24
1122.88,2.48
1123.04,2.66
1123.19,2.72
1123.34,2.73
1123.49,2.74
1123.65,2.75
1123.8,2.76
1123.95,2.76
1124.1,2.75
1124.25,2.75
1124.41,2.74
1124.56,2.73
1124.71,2.72
1124.86,2.7
1125.02,2.68
1125.17,2.66
1125.32,2.65
1125.47,2.65
1125.63,2.67
1125.78,2.69
1125.93,2.72
1126.08,2.74
1126.24,2.75
1126.39,2.74
1126.54,2.74
1126.69,2.74
1126.85,2.74
1127,2.74
1127.15,2.74
1127.3,2.74
1127.46,2.74
1127.61,2.74
1127.76,2.74
1127.91,2.74
1128.06,2.74
1128.22,2.74
1128.37,2.75
1128.52,2.76
1128.67,2.77
1128.83,2.77
1128.98,2.77
1129.13,2.76
1129.28,2.74
1129.44,2.73
1129.59,2.72
1129.74,2.72
1129.89,2.72
1130.05,2.72
1130.2,2.73
1130.35,2.72
1130.5,2.71
1130.66,2.7
1130.81,2.66
1130.96,2.61
1131.11,2.56
1131.27,2.51
1131.42,2.49
1131.57,2.48
1131.72,2.48
1131.87,2.48
1132.03,2.51
1132.18,2.55
1132.33,2.6
1132.48,2.64
1132.64,2.67
1132.79,2.68
1132.94,2.69
1133.09,2.7
1133.25,2.7
1133.4,2.68
1133.55,2.64
1133.7,2.57
1133.86,2.49
1134.01,2.43
1134.16,2.37
1134.31,2.27
1134.47,2.08
1134.62,1.9
1134.77,1.8
1134.92,1.78
1135.08,1.82
1135.23,1.93
1135.38,2.12
1135.53,2.33
1135.68,2.53
1135.84,2.64
1135.99,2.67
1136.14,2.67
1136.29,2.65
1136.45,2.62
1136.6,2.59
1136.75,2.55
1136.9,2.5
1137.06,2.45
1137.21,2.42
1137.36,2.38
1137.51,2.32
1137.67,2.26
1137.82,2.25
1137.97,2.25
1138.12,2.28
1138.28,2.36
1138.43,2.43
1138.58,2.48
1138.73,2.5
1138.89,2.51
1139.04,2.52
1139.19,2.57
1139.34,2.63
1139.49,2.67
1139.65,2.66
1139.8,2.64
1139.95,2.65
1140.1,2.67
1140.26,2.71
1140.41,2.75
1140.56,2.77
1140.71,2.76
1140.87,2.75
1141.02,2.75
1141.17,2.75
1141.32,2.75
1141.48,2.74
1141.63,2.73
1141.78,2.72
1141.93,2.71
1142.09,2.71
1142.24,2.72
1142.39,2.73
1142.54,2.74
1142.7,2.74
1142.85,2.74
1143,2.73
1143.15,2.73
1143.3,2.74
1143.46,2.75
1143.61,2.74
1143.76,2.71
1143.91,2.67
1144.07,2.62
1144.22,2.59
1144.37,2.58
1144.52,2.59
1144.68,2.61
1144.83,2.64
1144.98,2.66
1145.13,2.67
1145.29,2.67
1145.44,2.66
1145.59,2.65
1145.74,2.65
1145.9,2.65
1146.05,2.65
1146.2,2.64
1146.35,2.63
1146.51,2.62
1146.66,2.6
1146.81,2.59
1146.96,2.58
1147.11,2.58
1147.27,2.6
1147.42,2.63
1147.57,2.66
1147.72,2.7
1147.88,2.73
1148.03,2.74
1148.18,2.75
1148.33,2.75
1148.49,2.74
1148.64,2.73
1148.79,2.73
1148.94,2.73
1149.1,2.73
1149.25,2.73
1149.4,2.72
1149.55,2.72
1149.71,2.72
1149.86,2.71
1150.01,2.69
1150.16,2.66
1150.32,2.63
1150.47,2.61
1150.62,2.6
1150.77,2.6
1150.92,2.6
1151.08,2.6
1151.23,2.61
1151.38,2.63
1151.53,2.65
1151.69,2.67
1151.84,2.67
1151.99,2.67
1152.14,2.66
1152.3,2.67
1152.45,2.68
1152.6,2.69
1152.75,2.69
1152.91,2.7
1153.06,2.7
1153.21,2.69
1153.36,2.68
1153.52,2.66
1153.67,2.66
1153.82,2.66
1153.97,2.66
1154.13,2.66
1154.28,2.66
1154.43,2.66
1154.58,2.66
1154.73,2.67
1154.89,2.69
1155.04,2.71
1155.19,2.71
1155.34,2.56
1155.5,2.3
1155.65,2.13
1155.8,2.05
1155.95,2.06
1156.11,2.17
1156.26,2.36
1156.41,2.57
1156.56,2.7
1156.72,2.73
1156.87,2.72
1157.02,2.69
1157.17,2.61
1157.33,2.52
1157.48,2.43
1157.63,2.39
1157.78,2.36
1157.94,2.32
1158.09,2.26
1158.24,2.22
1158.39,2.2
1158.54,2.18
1158.7,2.17
1158.85,2.18
1159,2.18
1159.15,2.16
1159.31,2.11
1159.46,2.02
1159.61,1.98
1159.76,2.03
1159.92,2.14
1160.07,2.24
1160.22,2.05
1160.37,1.74
1160.53,1.6
1160.68,1.6
1160.83,1.6
1160.98,1.6
1161.14,1.6
1161.29,1.6
1161.44,1.6
1161.59,1.6
1161.75,1.6
1161.9,1.6
1162.05,1.6
1162.2,1.61
1162.35,1.84
1162.51,2.07
1162.66,2.06
1162.81,1.88
1162.96,1.73
1163.12,1.67
1163.27,1.65
1163.42,1.64
1163.57,1.63
1163.73,1.63
1163.88,1.65
1164.03,1.72
1164.18,1.82
1164.34,1.91
1164.49,1.93
1164.64,1.9
1164.79,1.84
1164.95,1.78
1165.1,1.77
1165.25,1.78
1165.4,1.82
1165.56,1.87
1165.71,1.92
1165.86,1.99
1166.01,2.1
1166.16,2.22
1166.32,2.34
1166.47,2.4
1166.62,2.42
1166.77,2.37
1166.93,2.2
1167.08,1.99
1167.23,1.84
1167.38,1.76
1167.54,1.75
1167.69,1.8
1167.84,1.85
1167.99,1.87
1168.15,1.87
1168.3,1.9
1168.45,1.95
1168.6,2.02
1168.76,2.07
1168.91,2.05
1169.06,1.99
1169.21,1.97
1169.37,1.99
1169.52,2.02
1169.67,2.05
1169.82,2.06
1169.97,2.05
1170.13,2.05
1170.28,2.05
1170.43,2.02
1170.58,2
1170.74,1.97
1170.89,1.96
1171.04,1.97
1171.19,2
1171.35,2.02
1171.5,2.04
1171.65,2.04
1171.8,2.01
1171.96,1.94
1172.11,1.89
1172.26,1.9
1172.41,1.97
1172.57,2.1
1172.72,2.23
1172.87,2.29
1173.02,2.27
1173.18,2.2
1173.33,2.08
1173.48,2
1173.63,1.96
1173.78,1.95
1173.94,1.97
1174.09,2.04
1174.24,2.12
1174.39,2.22
1174.55,2.35
1174.7,2.48
1174.85,2.57
1175,2.61
1175.16,2.6
1175.31,2.57
1175.46,2.52
1175.61,2.44
1175.77,2.34
1175.92,2.26
1176.07,2.23
1176.22,2.27
1176.38,2.38
1176.53,2.5
1176.68,2.57
1176.83,2.6
1176.99,2.6
1177.14,2.6
1177.29,2.6
1177.44,2.59
1177.59,2.58
1177.75,2.56
1177.9,2.54
1178.05,2.52
1178.2,2.5
1178.36,2.47
1178.51,2.41
1178.66,2.31
1178.81,2.21
1178.97,2.17
1179.12,2.18
1179.27,2.27
1179.42,2.38
1179.58,2.47
1179.73,2.49
1179.88,2.4
1180.03,2.16
1180.19,1.88
1180.34,1.68
1180.49,1.6
1180.64,1.6
1180.8,1.68
1180.95,1.81
1181.1,1.98
1181.25,2.17
1181.4,2.35
1181.56,2.45
1181.71,2.5
1181.86,2.52
1182.01,2.53
1182.17,2.53
1182.32,2.51
1182.47,2.47
1182.62,2.45
1182.78,2.45
1182.93,2.47
1183.08,2.5
1183.23,2.55
1183.39,2.6
1183.54,2.65
1183.69,2.7
1183.84,2.73
1184,2.73
1184.15,2.7
1184.3,2.65
1184.45,2.59
1184.61,2.54
1184.76,2.52
1184.91,2.54
1185.06,2.57
1185.21,2.61
1185.37,2.62
1185.52,2.62
1185.67,2.62
1185.82,2.62
1185.98,2.62
1186.13,2.62
1186.28,2.6
1186.43,2.54
1186.59,2.49
1186.74,2.46
1186.89,2.44
1187.04,2.42
1187.2,2.43
1187.35,2.47
1187.5,2.51
1187.65,2.56
1187.81,2.59
1187.96,2.6
1188.11,2.61
1188.26,2.62
1188.42,2.64
1188.57,2.65
1188.72,2.65
1188.87,2.64
1189.02,2.64
1189.18,2.64
1189.33,2.65
1189.48,2.67
1189.63,2.7
1189.79,2.72
1189.94,2.74
1190.09,2.75
1190.24,2.75
1190.4,2.76
1190.55,2.76
1190.7,2.75
1190.85,2.75
1191.01,2.75
1191.16,2.75
1191.31,2.76
1191.46,2.77
1191.62,2.77
1191.77,2.78
1191.92,2.77
1192.07,2.76
1192.23,2.74
1192.38,2.72
1192.53,2.68
1192.68,2.62
1192.83,2.56
1192.99,2.5
1193.14,2.47
1193.29,2.45
1193.44,2.46
1193.6,2.47
1193.75,2.5
1193.9,2.55
1194.05,2.58
1194.21,2.6
1194.36,2.6
1194.51,2.57
1194.66,2.54
1194.82,2.53
1194.97,2.53
1195.12,2.55
1195.27,2.58
1195.43,2.6
1195.58,2.63
1195.73,2.66
1195.88,2.68
1196.04,2.7
1196.19,2.71
1196.34,2.71
1196.49,2.7
1196.64,2.69
1196.8,2.69
1196.95,2.68
1197.1,2.69
1197.25,2.69
1197.41,2.69
1197.56,2.69
1197.71,2.69
1197.86,2.69
1198.02,2.68
1198.17,2.68
1198.32,2.67
1198.47,2.65
1198.63,2.64
1198.78,2.63
1198.93,2.62
1199.08,2.63
1199.24,2.64
1199.39,2.66
1199.54,2.68
1199.69,2.71
1199.85,2.74
1200,2.75
1200.15,2.75
1200.3,2.75
1200.45,2.75
1200.61,2.74
1200.76,2.74
1200.91,2.74
1201.06,2.74
1201.22,2.74
1201.37,2.73
1201.52,2.73
1201.67,2.72
1201.83,2.72
1201.98,2.72
1202.13,2.73
1202.28,2.74
1202.44,2.75
1202.59,2.76
1202.74,2.76
1202.89,2.76
1203.05,2.74
1203.2,2.72
1203.35,2.71
1203.5,2.71
1203.66,2.72
1203.81,2.74
1203.96,2.76
1204.11,2.77
1204.26,2.77
1204.42,2.76
1204.57,2.76
1204.72,2.76
1204.87,2.76
1205.03,2.76
1205.18,2.77
1205.33,2.77
1205.48,2.78
1205.64,2.78
1205.79,2.79
1205.94,2.79
1206.09,2.78
1206.25,2.78
1206.4,2.78
1206.55,2.78
1206.7,2.79
1206.86,2.79
1207.01,2.79
1207.16,2.79
1207.31,2.78
1207.47,2.78
1207.62,2.77
1207.77,2.77
1207.92,2.78
1208.07,2.78
1208.23,2.78
1208.38,2.78
1208.53,2.78
1208.68,2.78
1208.84,2.78
1208.99,2.78
1209.14,2.78
1209.29,2.77
1209.45,2.75
1209.6,2.74
1209.75,2.73
1209.9,2.74
1210.06,2.74
1210.21,2.75
1210.36,2.76
1210.51,2.77
1210.67,2.78
1210.82,2.79
1210.97,2.8
1211.12,2.8
1211.28,2.8
1211.43,2.8
1211.58,2.8
1211.73,2.8
1211.88,2.79
1212.04,2.79
1212.19,2.78
1212.34,2.77
1212.49,2.77
1212.65,2.77
1212.8,2.77
1212.95,2.78
1213.1,2.77
1213.26,2.77
1213.41,2.76
1213.56,2.75
1213.71,2.75
1213.87,2.76
1214.02,2.76
1214.17,2.76
1214.32,2.77
1214.48,2.77
1214.63,2.77
1214.78,2.78
1214.93,2.78
1215.09,2.78
1215.24,2.78
1215.39,2.78
1215.54,2.78
1215.69,2.78
1215.85,2.79
1216,2.79
1216.15,2.8
1216.3,2.8
1216.46,2.79
1216.61,2.78
1216.76,2.77
1216.91,2.77
1217.07,2.77
1217.22,2.76
1217.37,2.75
1217.52,2.72
1217.68,2.69
1217.83,2.67
1217.98,2.66
1218.13,2.69
1218.29,2.72
1218.44,2.75
1218.59,2.77
1218.74,2.78
1218.9,2.78
1219.05,2.79
1219.2,2.79
1219.35,2.76
1219.5,2.69
1219.66,2.61
1219.81,2.56
1219.96,2.54
1220.11,2.55
1220.27,2.56
1220.42,2.57
1220.57,2.56
1220.72,2.57
1220.88,2.59
1221.03,2.59
1221.18,2.57
1221.33,2.55
1221.49,2.55
1221.64,2.56
1221.79,2.62
1221.94,2.71
1222.1,2.78
1222.25,2.83
1222.4,2.84
1222.55,2.84
1222.71,2.83
1222.86,2.81
1223.01,2.8
1223.16,2.79
1223.31,2.78
1223.47,2.78
1223.62,2.79
1223.77,2.79
1223.92,2.79
1224.08,2.79
1224.23,2.79
1224.38,2.79
1224.53,2.78
1224.69,2.77
1224.84,2.76
1224.99,2.76
1225.14,2.77
1225.3,2.78
1225.45,2.78
1225.6,2.77
1225.75,2.76
1225.91,2.75
1226.06,2.74
1226.21,2.75
1226.36,2.76
1226.52,2.76
1226.67,2.76
1226.82,2.74
1226.97,2.73
1227.12,2.72
1227.28,2.71
1227.43,2.71
1227.58,2.71
1227.73,2.71
1227.89,2.71
1228.04,2.71
1228.19,2.72
1228.34,2.71
1228.5,2.68
1228.65,2.64
1228.8,2.61
1228.95,2.59
1229.11,2.63
1229.26,2.71
1229.41,2.74
1229.56,2.77
1229.72,2.79
1229.87,2.79
1230.02,2.79
1230.17,2.79
1230.33,2.79
1230.48,2.79
1230.63,2.79
1230.78,2.8
1230.93,2.8
1231.09,2.79
1231.24,2.79
1231.39,2.78
1231.54,2.76
1231.7,2.75
1231.85,2.73
1232,2.73
1232.15,2.73
1232.31,2.72
1232.46,2.71
1232.61,2.71
1232.76,2.71
1232.92,2.71
1233.07,2.71
1233.22,2.72
1233.37,2.73
1233.53,2.74
1233.68,2.74
1233.83,2.75
1233.98,2.75
1234.14,2.76
1234.29,2.76
1234.44,2.76
1234.59,2.76
1234.74,2.76
1234.9,2.76
1235.05,2.76
1235.2,2.76
1235.35,2.76
1235.51,2.76
1235.66,2.76
1235.81,2.76
1235.96,2.76
1236.12,2.76
1236.27,2.76
1236.42,2.76
1236.57,2.73
1236.73,2.67
1236.88,2.6
1237.03,2.56
1237.18,2.55
1237.34,2.54
1237.49,2.48
1237.64,2.38
1237.79,2.31
1237.95,2.27
1238.1,2.23
1238.25,2.22
1238.4,2.25
1238.55,2.33
1238.71,2.44
1238.86,2.57
1239.01,2.63
1239.16,2.63
1239.32,2.62
1239.47,2.63
1239.62,2.66
1239.77,2.7
1239.93,2.73
1240.08,2.74
1240.23,2.74
1240.38,2.74
1240.54,2.73
1240.69,2.73
1240.84,2.73
1240.99,2.72
1241.15,2.72
1241.3,2.72
1241.45,2.71
1241.6,2.71
1241.76,2.71
1241.91,2.7
1242.06,2.7
1242.21,2.71
1242.36,2.72
1242.52,2.72
1242.67,2.72
1242.82,2.71
1242.97,2.7
1243.13,2.69
1243.28,2.68
1243.43,2.68
1243.58,2.67
1243.74,2.67
1243.89,2.67
1244.04,2.67
1244.19,2.66
1244.35,2.65
1244.5,2.64
1244.65,2.63
